ticker,future_date,predicted_return,model_order,model_aic,prediction_type,exogenous_mode,ci_lower,ci_upper,forecast_valid
NVDA,2025-09-26,0.01604715589839386,"(3, 0, 1)",-506.3834657002494,future_forecast,individual,-0.033638850563015264,0.06573316235980298,True
NVDA,2025-10-03,0.021600552685690583,"(3, 0, 1)",-506.3834657002494,future_forecast,individual,-0.028100356955277794,0.07130146232665896,True
NVDA,2025-10-10,0.01592097835670583,"(3, 0, 1)",-506.3834657002494,future_forecast,individual,-0.03420837925413568,0.06605033596754735,True
NVDA,2025-10-17,0.01913016677870586,"(3, 0, 1)",-506.3834657002494,future_forecast,individual,-0.031010638235219275,0.069270971792631,True
