ticker,future_date,predicted_return,model_order,model_aic,prediction_type,exogenous_mode,ci_lower,ci_upper,forecast_valid
AAPL,2025-10-03,0.008834793043554131,"(0, 0, 0)",-725.655980396341,future_forecast,individual,-0.012076453901950989,0.029746039989059253,True
AAPL,2025-10-10,0.009981198790788863,"(0, 0, 0)",-725.655980396341,future_forecast,individual,-0.010930048154716257,0.03089244573629398,True
AAPL,2025-10-17,0.004182526767549075,"(0, 0, 0)",-725.655980396341,future_forecast,individual,-0.016728720177956045,0.025093773713054195,True
AAPL,2025-10-24,0.00845593116127151,"(0, 0, 0)",-725.655980396341,future_forecast,individual,-0.01245531578423361,0.02936717810677663,True
