score,rmse,dir_acc,pct_positive,pred_diversity,has_sign_bias,validation_passed,params
63.040326033214235,0.10877298151578653,62.50666666666667,73.93333333333334,2103,False,True,"{'max_depth': 3, 'learning_rate': 0.018, 'n_estimators': 220, 'subsample': 0.72, 'colsample_bytree': 0.65, 'colsample_bynode': 0.65, 'min_child_weight': 7, 'gamma': 0.25, 'reg_alpha': 1.5, 'reg_lambda': 4.0, 'max_delta_step': 1.4}"
59.489960074117576,0.10996694154908526,60.897777777777776,79.13333333333334,1884,False,False,"{'max_depth': 3, 'learning_rate': 0.015, 'n_estimators': 200, 'subsample': 0.68, 'colsample_bytree': 0.6, 'colsample_bynode': 0.6, 'min_child_weight': 8, 'gamma': 0.35, 'reg_alpha': 2.0, 'reg_lambda': 5.0, 'max_delta_step': 1.1}"
56.74860404394426,0.11145423944262975,59.98222222222223,82.67111111111112,1575,False,False,"{'max_depth': 3, 'learning_rate': 0.012, 'n_estimators': 180, 'subsample': 0.65, 'colsample_bytree': 0.55, 'colsample_bynode': 0.55, 'min_child_weight': 10, 'gamma': 0.4, 'reg_alpha': 2.5, 'reg_lambda': 6.0, 'max_delta_step': 0.8}"
47.173421705455105,0.11584775806347626,55.355555555555554,96.31111111111112,660,True,False,"{'max_depth': 2, 'learning_rate': 0.01, 'n_estimators': 140, 'subsample': 0.6, 'colsample_bytree': 0.52, 'colsample_bynode': 0.48, 'min_child_weight': 12, 'gamma': 0.5, 'reg_alpha': 3.0, 'reg_lambda': 7.5, 'max_delta_step': 0.6}"
45.60505428713682,0.11726024402034387,54.96,97.78222222222222,496,True,False,"{'max_depth': 2, 'learning_rate': 0.008, 'n_estimators': 120, 'subsample': 0.55, 'colsample_bytree': 0.5, 'colsample_bynode': 0.4, 'min_child_weight': 15, 'gamma': 0.6, 'reg_alpha': 4.0, 'reg_lambda': 10.0, 'max_delta_step': 0.3}"
