score,rmse,dir_acc,pct_positive,pred_diversity,has_sign_bias,validation_passed,params
74.70094285243339,0.05406339882141456,67.1450980392157,56.83921568627451,1647,False,True,"{'max_depth': 4, 'learning_rate': 0.028, 'n_estimators': 280, 'subsample': 0.78, 'colsample_bytree': 0.75, 'colsample_bynode': 0.75, 'min_child_weight': 3, 'gamma': 0.1, 'reg_alpha': 0.7, 'reg_lambda': 1.8, 'max_delta_step': 2.6}"
73.87758603418165,0.05476056825583803,66.96862745098039,57.07843137254902,1454,False,True,"{'max_depth': 4, 'learning_rate': 0.022, 'n_estimators': 250, 'subsample': 0.75, 'colsample_bytree': 0.72, 'colsample_bynode': 0.72, 'min_child_weight': 4, 'gamma': 0.15, 'reg_alpha': 1.0, 'reg_lambda': 2.5, 'max_delta_step': 2.2}"
70.28996307964024,0.056121245813591444,66.14901960784314,61.411764705882355,1057,False,True,"{'max_depth': 3, 'learning_rate': 0.018, 'n_estimators': 220, 'subsample': 0.72, 'colsample_bytree': 0.68, 'colsample_bynode': 0.68, 'min_child_weight': 5, 'gamma': 0.2, 'reg_alpha': 1.5, 'reg_lambda': 3.5, 'max_delta_step': 1.8}"
66.27190494450818,0.05710987117089079,63.87843137254902,66.97647058823529,665,False,False,"{'max_depth': 3, 'learning_rate': 0.014, 'n_estimators': 200, 'subsample': 0.68, 'colsample_bytree': 0.65, 'colsample_bynode': 0.65, 'min_child_weight': 6, 'gamma': 0.3, 'reg_alpha': 1.8, 'reg_lambda': 4.5, 'max_delta_step': 1.4}"
62.36070538726075,0.058153002105903906,64.08235294117647,72.81176470588235,465,False,False,"{'max_depth': 3, 'learning_rate': 0.01, 'n_estimators': 180, 'subsample': 0.65, 'colsample_bytree': 0.6, 'colsample_bynode': 0.6, 'min_child_weight': 7, 'gamma': 0.4, 'reg_alpha': 2.5, 'reg_lambda': 6.0, 'max_delta_step': 1.0}"
