score,rmse,dir_acc,pct_positive,pred_diversity,has_sign_bias,validation_passed,params
74.69502423148349,0.0757622069856579,66.95510204081633,57.11020408163265,2131,False,True,"{'max_depth': 4, 'learning_rate': 0.022, 'n_estimators': 260, 'subsample': 0.75, 'colsample_bytree': 0.7, 'colsample_bynode': 0.7, 'min_child_weight': 5, 'gamma': 0.15, 'reg_alpha': 1.0, 'reg_lambda': 2.5, 'max_delta_step': 2.0}"
72.32160706333308,0.0787209050148093,66.08571428571427,57.97959183673469,1517,False,True,"{'max_depth': 3, 'learning_rate': 0.018, 'n_estimators': 230, 'subsample': 0.72, 'colsample_bytree': 0.65, 'colsample_bynode': 0.65, 'min_child_weight': 6, 'gamma': 0.25, 'reg_alpha': 1.5, 'reg_lambda': 3.5, 'max_delta_step': 1.6}"
69.42469628758425,0.07992647786154364,65.09387755102041,61.77142857142857,1301,False,False,"{'max_depth': 3, 'learning_rate': 0.015, 'n_estimators': 200, 'subsample': 0.68, 'colsample_bytree': 0.6, 'colsample_bynode': 0.6, 'min_child_weight': 7, 'gamma': 0.3, 'reg_alpha': 2.0, 'reg_lambda': 4.5, 'max_delta_step': 1.2}"
66.32074113264035,0.08148247485700887,63.98367346938776,65.61632653061224,1134,False,False,"{'max_depth': 3, 'learning_rate': 0.012, 'n_estimators': 170, 'subsample': 0.64, 'colsample_bytree': 0.55, 'colsample_bynode': 0.55, 'min_child_weight': 8, 'gamma': 0.4, 'reg_alpha': 2.3, 'reg_lambda': 6.0, 'max_delta_step': 0.9}"
51.27328542954031,0.08481824646414231,54.98367346938775,89.93061224489796,551,True,False,"{'max_depth': 2, 'learning_rate': 0.01, 'n_estimators': 150, 'subsample': 0.6, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'min_child_weight': 10, 'gamma': 0.5, 'reg_alpha': 3.0, 'reg_lambda': 8.0, 'max_delta_step': 0.5}"
