Date,Open,High,Low,Close,Volume
2023-01-26 00:00:00+00:00,6.959551811218262,7.253158092498779,6.858986854553223,7.174172878265381,383773795
2023-01-27 00:00:00+00:00,7.174018859863281,7.4733171463012695,6.999093055725098,7.371270179748535,409716317
2023-01-28 00:00:00+00:00,7.371503829956055,7.483154773712158,7.149631977081299,7.207572937011719,247360344
2023-01-29 00:00:00+00:00,7.207568168640137,7.449573040008545,7.1650309562683105,7.387718200683594,311604961
2023-01-30 00:00:00+00:00,7.387609958648682,7.418731212615967,6.8287482261657715,6.906291961669922,308344397
2023-01-31 00:00:00+00:00,6.907165050506592,7.05896520614624,6.88529109954834,6.952308177947998,219036836
2023-02-01 00:00:00+00:00,6.951572895050049,7.25618314743042,6.706571102142334,7.216623783111572,312466639
2023-02-02 00:00:00+00:00,7.215411186218262,7.465997219085693,7.101432800292969,7.102139949798584,336269815
2023-02-03 00:00:00+00:00,7.102088928222656,7.320489883422852,7.039196014404297,7.290623188018799,276486581
2023-02-04 00:00:00+00:00,7.290507793426514,7.341148853302002,7.147762775421143,7.238030910491943,211742392
2023-02-05 00:00:00+00:00,7.238217830657959,7.247060775756836,6.907526016235352,6.984615802764893,227421226
2023-02-06 00:00:00+00:00,6.985622882843018,7.044710159301758,6.801389217376709,6.832168102264404,216553530
2023-02-07 00:00:00+00:00,6.832104206085205,7.203533172607422,6.827384948730469,7.198653221130371,265944829
2023-02-08 00:00:00+00:00,7.198792934417725,7.2649431228637695,6.998036861419678,7.121416091918945,307753754
2023-02-09 00:00:00+00:00,7.122513771057129,7.7503662109375,6.910068035125732,6.98314094543457,1103183457
2023-02-10 00:00:00+00:00,6.983057022094727,7.079967021942139,6.843377113342285,6.902423858642578,451207831
2023-02-11 00:00:00+00:00,6.902574062347412,7.024775981903076,6.872811794281006,7.006326198577881,202145744
2023-02-12 00:00:00+00:00,7.006134033203125,7.057351112365723,6.747715950012207,6.807923793792725,241644536
2023-02-13 00:00:00+00:00,6.8075761795043945,6.831329822540283,6.476461887359619,6.67165994644165,357135687
2023-02-14 00:00:00+00:00,6.671267032623291,6.8168511390686035,6.558812141418457,6.806429862976074,280517342
2023-02-15 00:00:00+00:00,6.806295871734619,7.285592079162598,6.739752769470215,7.270598888397217,340072775
2023-02-16 00:00:00+00:00,7.270508766174316,7.45108699798584,7.024787902832031,7.0281548500061035,518185252
2023-02-17 00:00:00+00:00,7.027318954467773,7.671968936920166,6.9958038330078125,7.66677188873291,715233660
2023-02-18 00:00:00+00:00,7.665935039520264,8.21724796295166,7.526206016540527,8.00831413269043,844845498
2023-02-19 00:00:00+00:00,8.007542610168457,8.242552757263184,7.857913017272949,7.99688720703125,595712725
2023-02-20 00:00:00+00:00,8.002281188964844,8.33823299407959,7.80829381942749,8.00644588470459,541991760
2023-02-21 00:00:00+00:00,8.0072603225708,8.059000015258789,7.54863977432251,7.636673927307129,407354867
2023-02-22 00:00:00+00:00,7.636991024017334,7.710072040557861,7.334482192993164,7.708319187164307,453992830
2023-02-23 00:00:00+00:00,7.708201885223389,8.156232833862305,7.680718898773193,7.936591148376465,637551320
2023-02-24 00:00:00+00:00,7.935275077819824,8.109539031982422,7.3291521072387695,7.45567512512207,526136614
2023-02-25 00:00:00+00:00,7.456675052642822,7.4732561111450195,7.2098069190979,7.376634120941162,311632712
2023-02-26 00:00:00+00:00,7.3762640953063965,7.5292510986328125,7.316312789916992,7.491860866546631,235447983
2023-02-27 00:00:00+00:00,7.491158962249756,7.496460914611816,7.170918941497803,7.27908992767334,298939373
2023-02-28 00:00:00+00:00,7.279601097106934,7.413753032684326,7.140398025512695,7.1926960945129395,304916168
2023-03-01 00:00:00+00:00,7.193329811096191,7.52876615524292,7.170287132263184,7.52876615524292,297633777
2023-03-02 00:00:00+00:00,7.528773784637451,7.562863826751709,7.187427997589111,7.267749786376953,268246764
2023-03-03 00:00:00+00:00,7.267648220062256,7.271391868591309,6.748424053192139,6.948713779449463,346250431
2023-03-04 00:00:00+00:00,6.948976039886475,6.996817111968994,6.739046096801758,6.852447032928467,216105874
2023-03-05 00:00:00+00:00,6.852968215942383,7.004214763641357,6.824522972106934,6.94422721862793,191609356
2023-03-06 00:00:00+00:00,6.944293022155762,6.966588020324707,6.836516857147217,6.862199783325195,222624936
2023-03-07 00:00:00+00:00,6.862202167510986,6.9654059410095215,6.697965145111084,6.871420860290527,256141888
2023-03-08 00:00:00+00:00,6.87109899520874,6.924242973327637,6.548698902130127,6.584420204162598,302742595
2023-03-09 00:00:00+00:00,6.584458827972412,6.675148963928223,6.063872814178467,6.158695220947266,314151909
2023-03-10 00:00:00+00:00,6.158603191375732,6.261226177215576,5.949132919311523,6.225045204162598,336133866
2023-03-11 00:00:00+00:00,6.224761009216309,6.391979217529297,6.000500202178955,6.207980155944824,335637067
2023-03-12 00:00:00+00:00,6.20744514465332,6.589978218078613,6.1287841796875,6.589978218078613,266096727
2023-03-13 00:00:00+00:00,6.589325904846191,6.896907806396484,6.429993152618408,6.776379108428955,398871384
2023-03-14 00:00:00+00:00,6.776573181152344,7.197958946228027,6.664549827575684,6.975945949554443,465219170
2023-03-15 00:00:00+00:00,6.976572036743164,7.1173810958862305,6.437794208526611,6.55108118057251,395492432
2023-03-16 00:00:00+00:00,6.553657054901123,6.685502052307129,6.500079154968262,6.674513816833496,226614246
2023-03-17 00:00:00+00:00,6.6747870445251465,7.258519172668457,6.630300045013428,7.225374221801758,375125654
2023-03-18 00:00:00+00:00,7.225621223449707,7.298580169677734,6.920907020568848,6.933574199676514,314031396
2023-03-19 00:00:00+00:00,6.934313774108887,7.2861151695251465,6.934313774108887,7.102636814117432,249180738
2023-03-20 00:00:00+00:00,7.102431774139404,7.407197952270508,6.985550880432129,7.057743072509766,489903739
2023-03-21 00:00:00+00:00,7.059238910675049,7.433137893676758,6.89748477935791,7.407576084136963,366308905
2023-03-22 00:00:00+00:00,7.406498908996582,7.697200775146484,7.0700459480285645,7.180304050445557,586895392
2023-03-23 00:00:00+00:00,7.17984676361084,7.629281044006348,7.119134902954102,7.621306896209717,329204523
2023-03-24 00:00:00+00:00,7.62053108215332,7.646345138549805,7.152146816253662,7.206892013549805,295497990
2023-03-25 00:00:00+00:00,7.20620584487915,7.251605987548828,6.994295120239258,7.084826946258545,193197164
2023-03-26 00:00:00+00:00,7.085594177246094,7.284111976623535,7.06675910949707,7.262111186981201,165218457
2023-03-27 00:00:00+00:00,7.262615203857422,7.271117210388184,6.804008960723877,6.872753143310547,230593321
2023-03-28 00:00:00+00:00,6.8729681968688965,7.02065896987915,6.77236795425415,6.955334186553955,211056975
2023-03-29 00:00:00+00:00,6.954264163970947,7.458693027496338,6.94170618057251,7.382523059844971,297994491
2023-03-30 00:00:00+00:00,7.382503986358643,7.528229236602783,7.1701250076293945,7.232709884643555,279488316
2023-03-31 00:00:00+00:00,7.232532024383545,7.655243873596191,7.231266021728516,7.594569206237793,340384822
2023-04-01 00:00:00+00:00,7.595728874206543,7.6271820068359375,7.459664821624756,7.47448205947876,183579045
2023-04-02 00:00:00+00:00,7.55074405670166,7.55074405670166,7.224246025085449,7.259294033050537,188792643
2023-04-03 00:00:00+00:00,7.258941173553467,7.427126884460449,7.073146820068359,7.239348888397217,295585843
2023-04-04 00:00:00+00:00,7.239153861999512,7.469361782073975,7.224438190460205,7.379016876220703,248607211
2023-04-05 00:00:00+00:00,7.378652095794678,7.59671688079834,7.264023780822754,7.325242042541504,290799350
2023-04-06 00:00:00+00:00,7.3251872062683105,7.326025009155273,7.143192768096924,7.200003147125244,194248285
2023-04-07 00:00:00+00:00,7.199889183044434,7.292250156402588,7.124457836151123,7.277441024780273,134349449
2023-04-08 00:00:00+00:00,7.276711940765381,7.293132781982422,7.102263927459717,7.137541770935059,114126743
2023-04-09 00:00:00+00:00,7.137648105621338,7.249704837799072,7.077762126922607,7.212092876434326,114928203
2023-04-10 00:00:00+00:00,7.211944103240967,7.3631181716918945,7.150139808654785,7.344665050506592,169897201
2023-04-11 00:00:00+00:00,7.345083236694336,7.443352222442627,7.29626989364624,7.313779830932617,188835268
2023-04-12 00:00:00+00:00,7.313990116119385,7.361101150512695,7.132033824920654,7.250481128692627,195602304
2023-04-13 00:00:00+00:00,7.234310150146484,7.524202823638916,7.188986778259277,7.464562892913818,227523492
