Date,Open,High,Low,Close,Volume
2023-06-05 00:00:00-04:00,151.10000610351562,157.1300048828125,150.25,156.33999633789062,1837600
2023-06-06 00:00:00-04:00,154.10000610351562,154.8699951171875,152.46499633789062,153.02999877929688,1127700
2023-06-07 00:00:00-04:00,153.0,155.67999267578125,147.5399932861328,148.30999755859375,1558000
2023-06-08 00:00:00-04:00,150.27000427246094,151.69000244140625,148.47000122070312,149.47000122070312,1218800
2023-06-09 00:00:00-04:00,149.5,151.72999572753906,148.36000061035156,150.47999572753906,2033100
2023-06-12 00:00:00-04:00,150.88999938964844,151.3699951171875,149.1199951171875,150.60000610351562,1521500
2023-06-13 00:00:00-04:00,151.52999877929688,152.74000549316406,149.3699951171875,151.5399932861328,1917600
2023-06-14 00:00:00-04:00,151.9600067138672,153.0800018310547,149.26499938964844,151.64999389648438,1750700
2023-06-15 00:00:00-04:00,150.0800018310547,152.24000549316406,148.1999969482422,152.17999267578125,1374500
2023-06-16 00:00:00-04:00,153.30999755859375,160.6300048828125,153.1999969482422,159.99000549316406,3531900
2023-06-20 00:00:00-04:00,156.1999969482422,158.77999877929688,154.82000732421875,156.82000732421875,1585600
2023-06-21 00:00:00-04:00,159.3000030517578,160.8000030517578,152.8000030517578,155.92999267578125,2620500
2023-06-22 00:00:00-04:00,154.4499969482422,159.1699981689453,153.5,159.08999633789062,1280500
2023-06-23 00:00:00-04:00,157.0500030517578,158.30999755859375,154.64999389648438,157.49000549316406,1262300
2023-06-26 00:00:00-04:00,156.41000366210938,158.2100067138672,152.7100067138672,153.77999877929688,1720200
2023-06-27 00:00:00-04:00,156.13999938964844,159.75,155.57000732421875,158.6199951171875,1041900
2023-06-28 00:00:00-04:00,158.32000732421875,161.66000366210938,157.47999572753906,160.57000732421875,805600
2023-06-29 00:00:00-04:00,160.52999877929688,161.21499633789062,158.88999938964844,159.25999450683594,924800
2023-06-30 00:00:00-04:00,160.10000610351562,161.30999755859375,159.05499267578125,160.5500030517578,1357600
2023-07-03 00:00:00-04:00,160.85000610351562,162.3699951171875,159.8000030517578,160.55999755859375,550300
2023-07-05 00:00:00-04:00,160.69000244140625,161.2100067138672,158.2899932861328,160.72999572753906,732000
2023-07-06 00:00:00-04:00,158.77999877929688,159.0800018310547,155.3699951171875,156.6199951171875,1021700
