Date,Open,High,Low,Close,Volume,Capital Gains
1993-06-08 00:00:00-04:00,25.087938608613403,25.087938608613403,24.93113899230957,24.93113899230957,104500,0.0
1993-06-18 00:00:00-04:00,25.17802770887868,25.17802770887868,24.98502540588379,24.98502540588379,58500,0.0
1993-06-23 00:00:00-04:00,25.055196183814598,25.055196183814598,24.827102661132812,24.827102661132812,227600,0.0
1993-06-28 00:00:00-04:00,25.26575313591809,25.423664093017578,25.230661812118203,25.423664093017578,439900,0.0
1993-07-08 00:00:00-04:00,24.914829932023423,25.23065171989414,24.87973862226001,25.178014755249023,248200,0.0
1993-07-13 00:00:00-04:00,25.24819173527494,25.318374339125597,25.072735225648287,25.21310043334961,389600,0.0
1993-07-23 00:00:00-04:00,25.03764553190027,25.107828140258786,25.020099879810644,25.10782814025879,286200,0.0
1993-07-28 00:00:00-04:00,25.178014755249023,25.23065171989414,25.142923445485607,25.178014755249023,30800,0.0
1993-08-02 00:00:00-04:00,25.213115769015822,25.335935400458485,25.213115769015822,25.248207092285156,41300,0.0
1993-08-12 00:00:00-04:00,25.441215240012923,25.441215240012923,25.213121586136943,25.30084991455078,303700,0.0
1993-08-17 00:00:00-04:00,25.458748122969965,25.564022064208984,25.458748122969965,25.564022064208984,369300,0.0
1993-08-27 00:00:00-04:00,25.91492667584806,25.96756362915039,25.91492667584806,25.96756362915039,25700,0.0
1993-09-01 00:00:00-04:00,26.05529037214095,26.160564272634446,26.05529037214095,26.107927322387695,136500,0.0
1993-09-16 00:00:00-04:00,26.002668220716174,26.020213880784134,25.914939920376376,25.932485580444336,54300,0.0
1993-09-21 00:00:00-04:00,25.705660022975167,25.740969995534197,25.317250324825817,25.582075119018555,318200,0.0
1993-10-01 00:00:00-04:00,25.917517339852346,26.111722170055597,25.88220737072448,26.076412200927734,22700,0.0
1993-10-06 00:00:00-04:00,26.094056292278008,26.19998615544017,26.058746337890625,26.058746337890625,209200,0.0
1993-10-11 00:00:00-04:00,26.076412200927734,26.12937715461953,26.076412200927734,26.076412200927734,467100,0.0
1993-10-21 00:00:00-04:00,26.376546648666412,26.376546648666412,26.288271726816795,26.32358169555664,56200,0.0
1993-10-26 00:00:00-04:00,26.252958297729492,26.27061327977235,26.164683387515204,26.252958297729492,186200,0.0
1993-11-05 00:00:00-05:00,25.829247887454816,26.023452758789062,25.723317957636137,26.023452758789062,363200,0.0
1993-11-10 00:00:00-05:00,26.076400345371617,26.270605087280273,26.005780439223013,26.270605087280273,46500,0.0
1993-11-15 00:00:00-05:00,26.37654147820185,26.37654147820185,26.235301630929015,26.30592155456543,243300,0.0
1993-11-30 00:00:00-05:00,26.147026845272215,26.305921674176638,26.129371864282835,26.182336807250977,230000,0.0
1993-12-10 00:00:00-05:00,26.39420163303634,26.39420163303634,26.27061674244687,26.32358169555664,412900,0.0
1993-12-15 00:00:00-05:00,26.323578225900924,26.34123320794378,26.252958297729492,26.252958297729492,82600,0.0
1993-12-20 00:00:00-05:00,26.46821600246685,26.539319336254536,26.450440169019927,26.521543502807617,68800,0.0
1993-12-30 00:00:00-05:00,26.734840886763052,26.734840886763052,26.592634286301546,26.64596176147461,219900,0.0
1994-01-04 00:00:00-05:00,26.468222363236283,26.53932571411133,26.43267068779876,26.539325714111328,164300,0.0
1994-01-14 00:00:00-05:00,26.948160829085147,27.019264155810966,26.948160829085147,26.9659366607666,137200,0.0
1994-01-19 00:00:00-05:00,26.965939163610877,27.001490830273514,26.877059996954284,26.930387496948242,200800,0.0
1994-01-24 00:00:00-05:00,26.930384206456065,27.054815024571706,26.84150505065918,26.84150505065918,373800,0.0
1994-02-03 00:00:00-05:00,27.410332911656333,27.410332911656333,27.25035042384511,27.339229583740234,466100,0.0
1994-02-08 00:00:00-05:00,26.894842752473078,26.894842752473078,26.7526360492214,26.859291076660156,188200,0.0
1994-02-18 00:00:00-05:00,26.84150610605876,26.859281937917075,26.59264446004232,26.663747787475586,313300,0.0
1994-02-23 00:00:00-05:00,26.965946104098915,26.983721942005374,26.77041188712786,26.859291076660156,391700,0.0
1994-02-28 00:00:00-05:00,26.699300045324105,26.770403374339615,26.628196716308594,26.628196716308594,333000,0.0
1994-03-10 00:00:00-05:00,26.699310783729068,26.699310783729068,26.41489735327656,26.50377655029297,207400,0.0
1994-03-15 00:00:00-05:00,26.734851114908857,26.788178610483808,26.64597195561727,26.663747787475586,748600,0.0
1994-03-25 00:00:00-05:00,26.549393264614803,26.620906781825887,26.281217575073242,26.281217575073242,100900,0.0
1994-03-30 00:00:00-05:00,25.816373378729537,25.88788687839361,25.440927505493164,25.440927505493164,1123900,0.0
1994-04-04 00:00:00-04:00,24.797306975775342,25.190631239269976,24.797306975775342,25.119117736816406,2627300,0.0
1994-04-14 00:00:00-04:00,25.458796992365432,25.646519863446777,25.40516188634219,25.512432098388672,419900,0.0
1994-04-19 00:00:00-04:00,25.315775001582313,25.47668035116864,25.163808838084112,25.37834930419922,472200,0.0
1994-04-29 00:00:00-04:00,25.673359004474726,25.83426445784539,25.63760223705902,25.798507690429688,481900,0.0
1994-05-04 00:00:00-04:00,25.98621710624484,25.98621710624484,25.789554988481722,25.88788604736328,401900,0.0
1994-05-09 00:00:00-04:00,25.530315467697417,25.60182895640245,25.333653373758573,25.37834930419922,499300,0.0
1994-05-19 00:00:00-04:00,25.98621338302461,26.236510587952264,25.98621338302461,26.164997100830078,531000,0.0
1994-05-24 00:00:00-04:00,26.093485197627786,26.227572994121246,26.093485197627786,26.129241943359375,549600,0.0
1994-06-03 00:00:00-04:00,26.31695443192379,26.54043400420575,26.236501785902284,26.45104217529297,550400,0.0
1994-06-08 00:00:00-04:00,26.46894653046904,26.46894653046904,26.191831588745117,26.191831588745117,131900,0.0
1994-06-13 00:00:00-04:00,26.343792572279668,26.424245281187208,26.334853382401054,26.415306091308594,109700,0.0
1994-06-23 00:00:00-04:00,26.113026151392194,26.149019295639462,25.87907071378496,25.915063858032227,922500,0.0
1994-06-28 00:00:00-04:00,25.825104648302815,25.825104648302815,25.483169464806124,25.69013023376465,5382300,0.0
1994-07-08 00:00:00-04:00,25.70810547883758,25.906067789140145,25.699107192005645,25.86107635498047,148400,0.0
1994-07-13 00:00:00-04:00,25.816093861081647,25.933071630406868,25.816093861081647,25.852087020874023,532700,0.0
1994-07-18 00:00:00-04:00,26.14003471492492,26.248014204280892,26.14003471492492,26.185026168823242,72300,0.0
1994-07-28 00:00:00-04:00,26.122024230589854,26.248000234457667,26.122024230589854,26.176013946533203,828200,0.0
1994-08-02 00:00:00-04:00,26.652937269662488,26.70692701430056,26.50896461729429,26.598947525024414,505500,0.0
1994-08-12 00:00:00-04:00,26.517958618215527,26.68892611524508,26.517958618215527,26.679927825927734,184100,0.0
1994-08-17 00:00:00-04:00,26.89588579106882,26.913882369048792,26.82389947914893,26.841896057128906,133700,0.0
1994-08-22 00:00:00-04:00,26.74291377825878,26.74291377825878,26.652930892060066,26.706920623779297,79700,0.0
1994-09-01 00:00:00-04:00,27.35478973388672,27.372786306080066,27.255808586823314,27.35478973388672,294600,0.0
1994-09-06 00:00:00-04:00,27.219817959648143,27.273807681220998,27.138833377288858,27.24681282043457,229800,0.0
1994-09-16 00:00:00-04:00,27.23146936956059,27.31294650530728,27.140939218730935,27.240522384643555,571300,0.0
1994-09-21 00:00:00-04:00,26.833132702202963,26.833132702202963,26.498171194112036,26.75165557861328,397500,0.0
1994-09-26 00:00:00-04:00,26.697348492290057,26.751666597055653,26.643030387524462,26.73356056213379,223000,0.0
1994-10-06 00:00:00-04:00,26.317102880767692,26.335208902701485,26.17225470529735,26.217519760131836,345200,0.0
1994-10-11 00:00:00-04:00,26.73354727205578,27.086614777511308,26.73354727205578,27.014190673828125,461400,0.0
1994-10-21 00:00:00-04:00,27.01420508263095,27.050417153787294,26.860303780216498,26.97799301147461,87800,0.0
1994-10-26 00:00:00-04:00,26.878406524658207,26.90556557469996,26.75166429113001,26.878406524658203,201000,0.0
1994-10-31 00:00:00-05:00,27.54833327190152,27.57549232540652,27.503068182726526,27.512121200561523,36300,0.0
1994-11-10 00:00:00-05:00,27.195257003256952,27.24957509314362,26.96893162872918,26.987037658691406,172100,0.0
1994-11-15 00:00:00-05:00,27.113780423180966,27.285787711341378,26.842189968190837,27.0504093170166,316900,0.0
1994-11-25 00:00:00-05:00,26.2356459352159,26.380494221952773,26.2356459352159,26.344282150268555,77300,0.0
1994-11-30 00:00:00-05:00,26.588719183651857,26.624931262894147,26.416711807250977,26.416711807250977,218800,0.0
1994-12-05 00:00:00-05:00,26.452925051839106,26.54345525393301,26.3623948497452,26.425765991210938,139200,0.0
1994-12-15 00:00:00-05:00,26.543451412461994,26.670193677050833,26.543451412461994,26.588716506958008,130100,0.0
1994-12-20 00:00:00-05:00,26.782445447558295,26.800695836278948,26.67294311523438,26.672943115234375,675600,0.0
1994-12-30 00:00:00-05:00,26.983227980316748,27.01060359206546,26.609094619750977,26.609094619750977,2209500,0.0
1995-01-04 00:00:00-05:00,26.85545877075714,26.86458396911621,26.718580795371015,26.86458396911621,351800,0.0
1995-01-09 00:00:00-05:00,26.88283171443616,26.919332504272464,26.86458131951801,26.91933250427246,36800,0.0
1995-01-19 00:00:00-05:00,27.348218197647146,27.375593791438586,27.26609141627283,27.28434181213379,139100,0.0
1995-01-24 00:00:00-05:00,27.25696723983887,27.302593231201172,27.23871684329395,27.302593231201172,32400,0.0
1995-02-03 00:00:00-05:00,27.831843338310524,28.096473979887904,27.78621736562477,28.05084800720215,405100,0.0
1995-02-08 00:00:00-05:00,28.16946999319392,28.30634788431731,28.1512196077108,28.205970764160156,521500,0.0
1995-02-13 00:00:00-05:00,28.22424373885458,28.306370539258616,28.22424373885458,28.251619338989258,79700,0.0
1995-02-23 00:00:00-05:00,28.607505099547794,28.7078823104234,28.53450349163826,28.543628692626953,402800,0.0
1995-02-28 00:00:00-05:00,28.361115034575825,28.625745773315433,28.361115034575825,28.62574577331543,493500,0.0
1995-03-10 00:00:00-05:00,28.379362217025687,28.84474725659749,28.34286142960829,28.771745681762695,192100,0.0
1995-03-15 00:00:00-05:00,28.908625090502397,28.954251077072005,28.789997525421423,28.899499893188477,278500,0.0
1995-03-20 00:00:00-05:00,29.13848209260842,29.13848209260842,29.046736242190885,29.101783752441406,91700,0.0
1995-03-30 00:00:00-05:00,29.661443029723554,29.661443029723554,29.42290374151668,29.542173385620117,298400,0.0
1995-04-04 00:00:00-04:00,29.505474991203087,29.68896675109863,29.505474991203087,29.688966751098633,66900,0.0
1995-04-19 00:00:00-04:00,29.716490515082963,29.780712631046402,29.53299875518742,29.688966751098633,223000,0.0
1995-04-24 00:00:00-04:00,29.86328683022483,30.230270385742188,29.86328683022483,30.230270385742188,169000,0.0
1995-05-04 00:00:00-04:00,30.734881915544207,30.936722931108978,30.606437632912083,30.679834365844727,311400,0.0
1995-05-09 00:00:00-04:00,30.99177588497163,31.028474257837196,30.78993483421101,30.83580780029297,180600,0.0
1995-05-19 00:00:00-04:00,30.523864943464858,30.64313462914717,30.477991987433203,30.58808708190918,363900,0.0
1995-05-24 00:00:00-04:00,31.26700787712546,31.367928383771112,31.00094472324147,31.19361114501953,370800,0.0
1995-06-08 00:00:00-04:00,31.404632384659816,31.496378316253914,31.340410232543945,31.340410232543945,141100,0.0
1995-06-13 00:00:00-04:00,31.478031693853065,31.689047353706933,31.450507912132995,31.670698165893555,120000,0.0
1995-06-23 00:00:00-04:00,32.48420643826771,32.50266337374401,32.39192176088627,32.49343490600586,315400,0.0
1995-06-28 00:00:00-04:00,32.04124685905041,32.3365578900094,31.93973369215826,32.207359313964844,212600,0.0
1995-07-03 00:00:00-04:00,32.170430444545495,32.25348663330078,32.170430444545495,32.25348663330078,9500,0.0
1995-07-13 00:00:00-04:00,33.15790010733857,33.23172788380912,33.093300802926834,33.13021469116211,215600,0.0
1995-07-18 00:00:00-04:00,33.23172650134537,33.23172650134537,32.97332929444793,33.001014709472656,221200,0.0
1995-07-28 00:00:00-04:00,33.49012336656844,33.49012336656844,33.22249769072648,33.25018310546875,415600,0.0
1995-08-02 00:00:00-04:00,33.305555221088774,33.545495491454055,32.98255870328936,33.03792953491211,240400,0.0
1995-08-07 00:00:00-04:00,33.139434814453125,33.240947981526084,33.120977874985314,33.139434814453125,193100,0.0
1995-08-17 00:00:00-04:00,33.21326257232437,33.21326257232437,33.019464707912356,33.139434814453125,353800,0.0
1995-08-22 00:00:00-04:00,33.13019800292357,33.20402574220585,32.96408558953844,33.14865493774414,220200,0.0
1995-09-01 00:00:00-04:00,33.30554127469618,33.51779604037033,33.277855870477815,33.462425231933594,629900,0.0
1995-09-06 00:00:00-04:00,33.80388354656968,33.87771130206314,33.794655077132994,33.840797424316406,214500,0.0
1995-09-11 00:00:00-04:00,34.043843242233116,34.14535646415357,34.043843242233116,34.08075714111328,260700,0.0
1995-09-21 00:00:00-04:00,34.856405583823594,34.88423875304145,34.476018937846284,34.61518478393555,508500,0.0
1995-09-26 00:00:00-04:00,34.6708648865975,34.75436442740012,34.47603262472473,34.559532165527344,466600,0.0
1995-10-06 00:00:00-04:00,34.67085609517677,34.78218878801651,34.67085609517677,34.68013381958008,75300,0.0
1995-10-11 00:00:00-04:00,34.494587327383975,34.494587327383975,34.36469915562944,34.48530960083008,228100,0.0
1995-10-16 00:00:00-04:00,34.70799144934893,34.77293556593418,34.64304733276367,34.64304733276367,443600,0.0
1995-10-26 00:00:00-04:00,34.66158296329118,34.689416140188904,34.012142169011106,34.29047393798828,606800,0.0
1995-10-31 00:00:00-05:00,34.865690607477745,34.939912407600104,34.62446975708008,34.62446975708008,508200,0.0
1995-11-10 00:00:00-05:00,35.17186769500492,35.394533172367126,35.162589966781496,35.34814453125,795600,0.0
1995-11-15 00:00:00-05:00,35.116182773267454,35.44090308953281,35.09762732662372,35.43162536621094,584700,0.0
1995-11-20 00:00:00-05:00,35.79346312958911,35.80274085460974,35.54296455403211,35.552242279052734,448800,0.0
1995-11-30 00:00:00-05:00,36.24806172765788,36.34083895245352,36.12745133542354,36.1645622253418,286200,0.0
1995-12-05 00:00:00-05:00,36.61917500619406,36.934617608223604,36.59134183542675,36.89750671386719,567700,0.0
1995-12-15 00:00:00-05:00,36.96692864984063,36.96692864984063,36.79889715597772,36.929588317871094,416700,0.0
1995-12-20 00:00:00-05:00,36.71486567443957,36.75220599040646,36.248111724853516,36.248111724853516,1349800,0.0
1996-01-04 00:00:00-05:00,37.2749895351748,37.41501579188093,36.57485825164409,36.87358093261719,1129700,0.0
1996-01-09 00:00:00-05:00,37.050940938583224,37.078946184946474,36.22011862980673,36.304134368896484,415500,0.0
1996-01-19 00:00:00-05:00,36.360139766538424,36.69620267580553,36.32279944328653,36.60285186767578,169800,0.0
1996-01-24 00:00:00-05:00,36.75222192302726,37.06961474634017,36.73355175695003,36.99493408203125,1506500,0.0
1996-01-29 00:00:00-05:00,37.15363848057351,37.33100509643555,37.125633225437404,37.33100509643555,254800,0.0
1996-02-08 00:00:00-05:00,38.86195393812617,39.37538354816627,38.78727326757488,39.338043212890625,1526600,0.0
1996-02-13 00:00:00-05:00,39.4593878954058,39.842126221337104,39.431382652044974,39.54340362548828,1045900,0.0
1996-02-23 00:00:00-05:00,39.730117436268884,39.795463024157485,39.02998613746245,39.3940544128418,1430400,0.0
1996-02-28 00:00:00-05:00,39.02065312215524,39.27270040308782,38.53522872924805,38.53522872924805,865900,0.0
1996-03-04 00:00:00-05:00,38.85262660783874,39.22603003511253,38.72193540829291,38.992652893066406,652600,0.0
1996-03-14 00:00:00-05:00,38.39519260753285,38.72192048043915,38.376522443366774,38.5072135925293,725600,0.0
1996-03-19 00:00:00-05:00,39.56900863025996,39.56900863025996,39.00641609049323,39.13768768310547,858300,0.0
1996-03-29 00:00:00-05:00,39.11896591555093,39.11896591555093,38.63138532408194,38.81891632080078,457700,0.0
1996-04-03 00:00:00-05:00,39.20331551667278,39.3720932443217,39.109550112423385,39.343963623046875,288000,0.0
1996-04-08 00:00:00-04:00,38.33131347597006,38.64073944091797,38.162535676907574,38.64073944091797,2217200,0.0
1996-04-18 00:00:00-04:00,38.668872911027336,38.753261818932096,38.4625889139268,38.63136672973633,818600,0.0
1996-04-23 00:00:00-04:00,38.95955614101387,39.17521674059108,38.87516721074452,39.14708709716797,225400,0.0
1996-05-03 00:00:00-04:00,38.87516851397367,38.997063639560174,38.256316337919095,38.5938720703125,1329300,0.0
1996-05-08 00:00:00-04:00,38.20943294144229,38.87516784667969,37.85312411892086,38.87516784667969,1694700,0.0
1996-05-13 00:00:00-04:00,39.325232412159956,39.9909671525661,39.287726229601866,39.82218933105469,867500,0.0
1996-05-23 00:00:00-04:00,40.97549480608516,41.06926024042403,40.5254207212586,40.750457763671875,967900,0.0
1996-05-28 00:00:00-04:00,41.03176227701182,41.03176227701182,40.394157195924805,40.49729919433594,456400,0.0
1996-06-07 00:00:00-04:00,39.71903829521701,40.591056841358466,39.71903829521701,40.58168029785156,1422800,0.0
1996-06-12 00:00:00-04:00,40.54418992131657,40.647331940080335,40.272270053666674,40.33790588378906,1120600,0.0
1996-06-17 00:00:00-04:00,40.187881576655705,40.33790633289147,40.03785682041994,40.14099884033203,1101000,0.0
1996-06-27 00:00:00-04:00,40.06146671616028,40.44794204212795,39.910647076758266,40.34425354003906,1090500,0.0
1996-07-02 00:00:00-04:00,40.79674289622055,40.80616913071598,40.61764444080738,40.68362808227539,389400,0.0
1996-07-12 00:00:00-04:00,38.9868778845463,39.156549983656994,38.65695991405328,38.94917297363281,1312000,0.0
1996-07-17 00:00:00-04:00,38.45901241696338,38.60983207350049,38.00655344735205,38.34589767456055,1340500,0.0
1996-07-22 00:00:00-04:00,38.32703803092476,38.45900520565003,38.01597254764377,38.30818557739258,519800,0.0
1996-08-01 00:00:00-04:00,38.70408690747597,39.448758818262775,38.64752954716305,39.30736541748047,1168600,0.0
1996-08-06 00:00:00-04:00,39.91064299746871,40.12744620694953,39.69383978798789,40.04261016845703,640000,0.0
1996-08-16 00:00:00-04:00,40.09918701899503,40.34426902710361,40.09918701899503,40.325416564941406,475100,0.0
1996-08-21 00:00:00-04:00,40.21229216505361,40.306554453298,40.04262004621373,40.17458724975586,266400,0.0
1996-08-26 00:00:00-04:00,40.24058659841556,40.28771776098105,40.07091441317979,40.136898040771484,784700,0.0
1996-09-05 00:00:00-04:00,39.51474340063424,39.674989258890626,39.222530364990234,39.222530364990234,616600,0.0
1996-09-10 00:00:00-04:00,40.19342379225898,40.363095843914856,40.04260419078709,40.23112869262695,669900,0.0
1996-09-20 00:00:00-04:00,41.594130544056796,41.70782748404055,41.46148411407575,41.622554779052734,948400,0.0
1996-09-25 00:00:00-04:00,41.8025452583879,41.8025452583879,41.537252586757155,41.63199996948242,1353300,0.0
1996-09-30 00:00:00-04:00,41.70779593177615,41.87834121273298,41.58462433997399,41.6130485534668,578200,0.0
1996-10-10 00:00:00-04:00,42.20050706552306,42.36157770317773,42.06786065804275,42.115234375,1562200,0.0
1996-10-15 00:00:00-04:00,43.129027703179254,43.129027703179254,42.41842201826307,42.6363410949707,776900,0.0
1996-10-25 00:00:00-04:00,42.588967382642956,42.78793697441949,42.52264418538412,42.6363410949707,568300,0.0
1996-10-30 00:00:00-05:00,42.82580800163695,42.82580800163695,42.503666967996324,42.55104064941406,495400,0.0
1996-11-04 00:00:00-05:00,42.8637240970984,43.09111785888672,42.76897669635326,43.09111785888672,1608400,0.0
1996-11-14 00:00:00-05:00,44.379662450047135,44.834449768066406,44.360712978463,44.834449768066406,558800,0.0
1996-11-19 00:00:00-05:00,44.95763062181998,45.232398016558186,44.89130745757283,45.222923278808594,1029300,0.0
1996-11-29 00:00:00-05:00,46.085145008992804,46.2177913967654,45.999872331138995,46.09461975097656,1073400,0.0
1996-12-04 00:00:00-05:00,45.40295512581309,45.51665200843198,44.92921811490101,45.4503288269043,2365100,0.0
1996-12-09 00:00:00-05:00,45.28925581488232,45.734568581262955,45.22293263691073,45.725093841552734,1864600,0.0
1996-12-19 00:00:00-05:00,44.98605344138144,45.55453768874515,44.806033429716265,45.507164001464844,2269300,0.0
1996-12-24 00:00:00-05:00,45.60702937570204,45.826019287109375,45.57846547421413,45.826019287109375,633000,0.0
1997-01-03 00:00:00-05:00,45.321377751433346,45.77840004808645,45.14047309234149,45.75935745239258,2123200,0.0
1997-01-08 00:00:00-05:00,46.15927412599699,46.178316730834446,45.51182556152344,45.51182556152344,1802200,0.0
1997-01-13 00:00:00-05:00,46.616281494893364,46.616281494893364,46.09261003202181,46.32112121582031,1364600,0.0
1997-01-23 00:00:00-05:00,48.17778771329923,48.5586397900842,46.86384804839107,47.37799835205078,2601100,0.0
1997-01-28 00:00:00-05:00,47.3018238427973,47.43512205813529,46.3116085288579,46.76863098144531,4376000,0.0
1997-02-07 00:00:00-05:00,48.02542978922526,48.29202614808693,47.39702408619416,48.27298355102539,2321000,0.0
1997-02-12 00:00:00-05:00,48.368207801202814,49.13943316181254,48.301558695964935,49.053741455078125,2675400,0.0
1997-02-27 00:00:00-05:00,49.24418914620741,49.24418914620741,48.36822909178918,48.377750396728516,1813100,0.0
1997-03-04 00:00:00-05:00,48.69195567771839,48.82525395294093,48.1968477983204,48.29206085205078,1478700,0.0
1997-03-14 00:00:00-05:00,48.53007562076344,48.76810816746132,48.29204307406557,48.55863952636719,1642700,0.0
1997-03-19 00:00:00-05:00,48.044497720309074,48.44439246946741,47.56843254273962,48.006412506103516,1510000,0.0
1997-03-24 00:00:00-05:00,48.01820492847495,48.677690625143896,47.76970307175912,48.649017333984375,2145600,0.0
1997-04-03 00:00:00-05:00,45.533186672626066,45.95372827917424,45.380262452063086,45.81991958618164,2284200,0.0
1997-04-08 00:00:00-04:00,46.565405512205835,46.96683142179381,46.393365836668124,46.90948486328125,1822700,0.0
1997-04-18 00:00:00-04:00,46.98596253687022,47.09109792903978,46.64188307158801,46.833038330078125,1702100,0.0
1997-04-23 00:00:00-04:00,47.502059591821876,47.73144579508218,47.21532683774649,47.59763717651367,2047700,0.0
1997-04-28 00:00:00-04:00,46.79481683431055,47.597669083918824,46.71835471530024,47.272705078125,1666500,0.0
1997-05-08 00:00:00-04:00,49.738607361583604,50.90465465176677,49.66214524419454,50.19738006591797,2923700,0.0
1997-05-13 00:00:00-04:00,51.34431149151773,51.43988913763001,50.78040337945527,51.172271728515625,1195100,0.0
1997-05-23 00:00:00-04:00,51.61190700847374,52.12802607855848,51.478098360674,51.860408782958984,644400,0.0
1997-05-28 00:00:00-04:00,52.070684470451056,52.27139746125125,51.69793177325069,52.061126708984375,716700,0.0
1997-06-02 00:00:00-04:00,52.204488163015476,52.30006576858673,51.82217774073049,51.860408782958984,1479100,0.0
1997-06-12 00:00:00-04:00,53.752865838552296,54.441024860667476,53.56171055463141,54.42190933227539,4273300,0.0
1997-06-17 00:00:00-04:00,54.708598699529794,55.19604428542707,54.40275048877072,54.82329177856445,2048100,0.0
1997-06-27 00:00:00-04:00,54.63383510301318,55.094394303038584,54.461125403003656,54.595455169677734,2617900,0.0
1997-07-02 00:00:00-04:00,54.9984045455313,55.7660026550293,54.78731506541936,55.7660026550293,1961800,0.0
1997-07-07 00:00:00-04:00,56.72554549856932,56.80230537069187,55.82361700112927,55.95794677734375,1158600,0.0
1997-07-17 00:00:00-04:00,57.493117749391494,57.60825750456384,56.97498885111594,57.28202819824219,1794800,0.0
1997-07-22 00:00:00-04:00,56.30338608731745,57.5987093868723,56.26500613770101,57.56032943725586,4243400,0.0
1997-08-01 00:00:00-04:00,58.644499064904444,58.778828742081906,57.60824155524972,58.29907989501953,7077700,0.0
1997-08-06 00:00:00-04:00,58.606147232328766,59.27779593996842,58.37586767542374,58.97075653076172,2478200,0.0
1997-08-11 00:00:00-04:00,57.5698649764457,57.896094211312224,56.87902659672835,57.76176452636719,6355900,0.0
1997-08-21 00:00:00-04:00,57.80015212750056,57.87691195768317,56.552804887033254,56.85984420776367,5392600,0.0
1997-08-26 00:00:00-04:00,56.495233233018055,56.840652457948195,55.69885001998468,55.7947998046875,4290000,0.0
1997-09-05 00:00:00-04:00,57.70420882838262,57.992058223934905,56.85985060142923,57.195674896240234,3663300,0.0
1997-09-10 00:00:00-04:00,57.18608498532659,57.41636452218025,56.284156799316406,56.284156799316406,3623700,0.0
1997-09-15 00:00:00-04:00,56.89822640290132,57.30121552750872,56.61037702818175,56.802276611328125,2060500,0.0
1997-09-25 00:00:00-04:00,58.08923631990012,58.39740202982001,57.70402918250024,57.742549896240234,6327800,0.0
1997-09-30 00:00:00-04:00,58.55144758413959,58.9751751653406,58.16624069213867,58.16624069213867,4137600,0.0
1997-10-10 00:00:00-04:00,59.36040973540275,59.77450733738561,59.32188902824156,59.707096099853516,2858100,0.0
1997-10-15 00:00:00-04:00,59.360390596325104,59.82263893322056,59.34113024895446,59.649295806884766,2601700,0.0
1997-10-20 00:00:00-04:00,58.45518236845926,59.01373271069495,58.03145452262529,58.93669128417969,3636400,0.0
1997-10-30 00:00:00-05:00,55.85501739099011,57.04915914210783,55.31572756790469,55.43128967285156,9772900,0.0
1997-11-04 00:00:00-05:00,57.8581163426663,58.20480279212302,57.492169534906424,57.935157775878906,3455700,0.0
1997-11-14 00:00:00-05:00,56.89507428970491,57.5595563692563,56.4617164117366,57.357322692871094,5827900,0.0
1997-11-19 00:00:00-05:00,57.74252876490797,58.58998415705472,57.16471827026247,58.339599609375,4387900,0.0
1997-11-24 00:00:00-05:00,59.167795281661185,59.37965913195359,58.32033988049155,58.55146408081055,4337200,0.0
1997-12-04 00:00:00-05:00,60.708620487537736,60.84344293151387,60.01524791851764,60.20785140991211,2872500,0.0
